Date,"Quanta Services, Inc. _FT_Title","Quanta Services, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel,"Quanta Services, Inc. _FT_Title_GPT","Quanta Services, Inc. _FT_Subtitle_GPT"
2022-11-11T03:41:25+0000,Musk warns Twitter bankruptcy is possible as executives exit,"...Roth had emerged as one of Musk’s trusted leaders after the Tesla chief laid off more than half of Twitter’s 7,500-strong workforce last week, and had been instrumental in attempts to reassure wary advertisers...",Negative,0.9985270500183104,0.999990463256836,Positive, Neutral, Positive
2022-11-09T21:15:00+0000,Baillie Gifford warns of 2023 reckoning for private companies,...Investors are debating whether the billionaire’s recent acquisition of social network Twitter will be a distraction from his other companies such as SpaceX and electric carmaker Tesla....,Neutral,0.8606063723564148,0.9997518658638,Negative, Neutral,"

neutral"
2022-11-02T04:05:51+0000,Elon Musk’s juggling act,"...And also we’ve spoken to shareholders who’ve basically said, look, companies like SpaceX, companies like Tesla run themselves....",Neutral,0.9995701909065248,0.9999971389770508,Neutral, Neutral, Positive
2022-08-11T11:19:44+0000,Intelligent cars need intelligent regulation,...Investigators are focusing on whether Tesla’s driver assistance systems undermined “the effectiveness of the driver’s supervision.”...,Neutral,0.9927213788032532,0.9943416118621826,Neutral, Neutral,"

positive"
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-09-29T17:09:40+0000,Porsche shares climb after €75bn listing to defy grim market,"...Former VW boss Herbert Diess set a company target of beating Tesla in electric sales by 2025, which requires the group to sell millions of battery models....",Neutral,0.5387829542160034,0.9999327659606934,Neutral, Positive, Positive
2022-12-04T18:00:06+0000,The apps making business more social,...These could range from beginner investors to those investing in Tesla or Apple and others focused on crypto or Web 3.0 (a decentralised future model of the internet based on blockchains)....,Positive,0.5427024960517883,0.9999672174453736,Neutral, positive, Neutral
2021-11-08T09:47:21+0000,Tesla shares fall almost 7% after Musk’s Twitter poll,"...“Much is made lately of unrealised gains being a means of tax avoidance, so I propose selling 10 per cent of my Tesla stock,” he added....",Neutral,0.9233253002166748,0.999903440475464,Neutral, negative, Neutral
2022-11-13T18:15:22+0000,Joe Biden’s busy birthday week,"...This time it is over his $56bn pay package at Tesla. A court in Delaware, where the electric vehicle maker is registered, will hear the complaint brought by a shareholder....",Neutral,0.9940029978752136,0.9998657703399658,Neutral, Neutral, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-04-26T12:34:51+0000,EU warns Elon Musk over Twitter moderation plans,"...Musk’s take-private deal for Twitter could transform the Tesla chief executive, who has used the platform to attack regulators and critics, into a social media baron, given that millions of people rely on...",Negative,0.8940957188606262,0.994675874710083,Neutral, Neutral, Positive
2023-02-02T07:35:05+0000,The auto industry’s tech shift speeds up Premium content,"...But even this titan of automaking is now seeking a change as it faces emerging challengers such as Tesla, a company that has been around for less than two decades....",Positive,0.7222917675971985,0.8941145539283752,Negative, Positive, Neutral
2021-11-15T18:54:32+0000,Wall Street stocks fall with Tesla slipping further from November peak,...Wall Street stocks slipped on Monday as shares in several 2021 high-flyers including Tesla and Nvidia pulled back from their recent peaks....,Negative,0.9999213218688964,0.9999285936355592,Negative, negative, Negative
2022-07-05T10:07:57+0000,What to watch in the Americas today,"...Tesla’s Elon Musk, Apple’s Tim Cook and Microsoft co-founder Bill Gates are among those on the guest list....",Neutral,0.9945401549339294,0.9999939203262328,Neutral, Neutral, Positive
2022-04-28T04:00:12+0000,Musk’s Twitter financing tests Wall Street’s mettle: ‘What could go wrong?’,"...At the centre of the debate is the value of Tesla, the electric automaker worth $913bn that Musk leads....",Neutral,0.9964178800582886,0.999996304512024,Neutral, Neutral,"

positive"
2021-11-09T21:26:16+0000,Tesla records biggest sell-off in more than a year,...Tesla has shed 16.3 per cent in two days of trading since Musk polled his Twitter followers over the weekend on whether he should unload more than $20bn worth of stock....,Negative,0.5731350183486938,0.999948263168335,Neutral, positive, negative
2021-11-09T19:44:18+0000,VW plans new plant to rival Tesla’s German gigafactory,"...It would aim to match the efficiency of Tesla’s factory near Berlin in being able to produce a vehicle in 10 hours, VW said....",Neutral,0.9999308586120604,0.9972871541976928,Neutral, Neutral, Neutral
2022-05-10T18:44:44+0000,Musk says he would reverse Trump’s ‘morally wrong’ Twitter ban,"...Tesla has said some orders were stretching into next year.

“Even before there was supply chain issues, Tesla demand exceeded production,” Musk said....",Neutral,0.9987964630126952,0.99761164188385,Positive, Neutral, Neutral
2022-08-17T17:43:33+0000,Bed Bath & Beyond: meme stocks are linked to fundamentals — someone else’s Premium content,...The stock was only behind Tesla for bullish call options traded among retail investors....,Neutral,0.9999780654907228,0.5730708241462708,Neutral, Neutral, Neutral
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2021-11-09T22:34:02+0000,Tesla records biggest sell-off in more than a year,...Tesla has shed 16.3 per cent in two days of trading since Musk polled his Twitter followers over the weekend on whether he should unload more than $20bn worth of stock....,Negative,0.5731350183486938,0.999948263168335,Neutral, positive, negative
2022-05-13T10:56:23+0000,"Musk pauses, Twitter sinks","...An ostensible need for deal funding also meant Musk didn’t have to explain the $8.5bn he has raised by selling Tesla stock, even though the sales were inexplicably early in the process....",Neutral,0.9996869564056396,0.8345673680305481,Neutral, Neutral, Neutral
2021-10-25T17:08:48+0000,Tesla hits $1tn market cap milestone,"...Tesla has become the first automaker to be valued at $1tn, putting it in a small group of US companies to reach the milestone....",Positive,0.9973915815353394,0.9602187275886536,Neutral, Positive, Positive
2022-01-10T05:00:02+0000,Further reading,"...– Behind Tesla’s bumper 2022. (NYT, $)

– Capital is not a strategy.

– The life and death of Rosanne Boyland. (Vanity Fair, $)

– The ECB’s savvy gradualism....",Neutral,0.9977518916130066,0.9728240370750428,Neutral, Neutral,"

positive"
2022-11-17T12:33:12+0000,FTX shows founders can still conjure up the ‘reality distortion field’ ,...Elon Musk has perhaps been the most Jobs-like in bending reality to his will at Tesla and SpaceX (although reality is proving more resistant at Twitter)....,Neutral,0.9988865256309508,0.9970382452011108,Neutral, Neutral, Neutral
2022-05-27T14:12:19+0000,Twitter refuses to remove Silver Lake’s Egon Durban from board ,"...The Tesla boss will require $33.5bn in cash to complete the transaction, according to a regulatory filing released on Wednesday, up from the $21bn equity check mentioned when the deal was agreed on April...",Negative,0.85594242811203,0.9999468326568604,Neutral, negative, Positive
2023-01-12T07:17:20+0000,A PlayStation on wheels and China’s battle of the platforms Premium content,"...When the Afeela does hit the market, it will be up against existing EV players like Tesla, European premium makers including BMW — another CES exhibitor — and possibly self-driving cars from Apple, which...",Neutral,0.9995266199111938,0.9998346567153932,Neutral, Positive, negative
2022-04-05T13:51:23+0000,Twitter appoints Elon Musk to board,"...Having previously tweeted that Tesla had the “funding secured” to take the company private, the SEC enforced a penalty and a condition that a company lawyer approves Musk’s Twitter messages about Tesla’s...",Neutral,0.9999252557754515,0.9677859544754028,Negative, Neutral, Positive
2022-10-06T07:53:37+0000,Chinese battery group spun off from missile maker falls on trading debut,"...CALB relies on Chinese customers for the majority of its sales, in contrast to CATL, the world’s largest battery maker, which boasts foreign clients including Tesla, Peugeot and BMW....",Neutral,0.9999231100082396,0.9999840259552002,Neutral, Neutral, Positive
2022-07-21T09:00:29+0000,Businesses decamp to Texas despite lurch to social right,"...Citigroup, Tesla and Meta are among many companies that have said they will cover the expenses of their workers who travel out of state to receive abortion services....",Neutral,0.8825089931488037,0.999996781349182,Neutral, Neutral, Positive
2022-07-21T09:00:29+0000,Businesses decamp to Texas despite lurch to social right,"...Citigroup, Tesla and Meta are among many companies that have said they will cover the expenses of their workers who travel out of state to receive abortion services....",Neutral,0.8825089931488037,0.999996781349182,Neutral, Neutral, Positive
2021-12-06T05:31:19+0000,The ‘Tesla-financial complex’,"...Which big investment fund, for example, might be heavily exposed towards Tesla? And if Tesla goes down the drain, then it goes with it. And that ripples on....",Neutral,0.9985101819038392,0.9998192191123962,Neutral, Neutral, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-12-19T05:00:06+0000,Metaverse storms ETF charts to become industry’s hottest concept,"...Ball agrees, pointing to early uses such as Johns Hopkins University neurosurgeons using augmented reality to perform spinal surgery, the US army buying Microsoft’s AR headsets and Tesla creating a simulation...",Neutral,0.961138904094696,0.9999827146530152,Neutral, positive, Positive
2023-01-06T12:00:16+0000,The business case for happy employees Premium content,"...Vanguard’s FTSE Social Index fund soared in 2020 and 2021, surely helped by an incredible run for Tesla, its seventh-largest holding....",Neutral,0.9998732805252076,0.9999990463256836,Positive, Positive, Positive
2023-01-12T07:17:20+0000,A PlayStation on wheels and China’s battle of the platforms Premium content,"...When the Afeela does hit the market, it will be up against existing EV players like Tesla, European premium makers including BMW — another CES exhibitor — and possibly self-driving cars from Apple, which...",Neutral,0.9995266199111938,0.9998346567153932,Neutral, Positive, negative
2022-04-11T19:21:18+0000,Elon Musk decides against joining Twitter board,"...The Tesla chief executive, who became the social media company’s largest shareholder after acquiring a 9.2 per cent stake, said in an amended regulatory filing on Monday that he might discuss the business...",Neutral,0.9998120665550232,0.9999003410339355,Neutral, negative, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2023-01-27T04:00:47+0000,Brands weigh cost against popularity of watch fairs,...Even technology-driven brands like Apple or Tesla need public events to create an atmosphere. Fairs still can create the magic of physical encounters.”...,Negative,0.5116525292396545,0.9999306201934814,Neutral, Neutral, Neutral
2022-07-08T21:34:27+0000,Elon Musk says he is terminating $44bn Twitter deal,"...In a filing on Friday, lawyers for the billionaire Tesla chief executive claimed Twitter was “in material breach of multiple provisions” of the sale agreement, and “appear[ed] to have made false and misleading...",Neutral,0.9995505213737488,0.9958022236824036,Negative, Neutral, negative
2022-07-19T16:53:01+0000,US judge grants Twitter fast-track trial to decide fate of Musk deal,"...Ahead of the ruling from Chancellor Kathaleen McCormick of the Delaware Court of Chancery, Twitter’s lawyers accused the billionaire Tesla chief executive of “attempted sabotage” of the company and said...",Neutral,0.9999455213546752,0.971413254737854,Neutral, Positive, negative
2022-04-23T10:00:45+0000,Persuasion and pressure: how Musk could detoxify Twitter’s poison pill,"...If the board does not accept his initial offer, the Tesla chief executive can launch a tender offer, which Musk has suggested he may do....",Neutral,0.9761167764663696,0.9999924898147584,Neutral, Neutral, Positive
2023-01-06T06:58:06+0000,Covid chaos in China and a new Swiss haven Premium content,"...reads

From EVs to US-China tensions: 5 things to watch at CES2023 (Nikkei Asia)

Huawei declares it is ‘business as usual’ despite US curbs (FT)

Inside China’s online nationalist army (Nikkei Asia)

Tesla...",Neutral,0.9999754428863524,0.9985685348510742,Neutral, Positive, Neutral
2023-01-25T06:30:42+0000,"Risk on, economy off Premium content",...Tesla this afternoon; Visa and Mastercard tomorrow. Everyone feeling good?...,Negative,0.9999773502349854,0.9999146461486816,Positive, Neutral, Positive
2022-09-20T05:22:28+0000,China EV maker seeks $1bn in Hong Kong’s biggest IPO of 2022,"...However, Kingston Securities’ Wong said investors were less willing to ascribe “sky-high valuations” to Chinese EV makers because of the dominance of existing players such as BYD, known as “China’s Tesla...",Neutral,0.999953269958496,0.9391350746154784,Neutral, positive, Neutral
2021-10-20T20:50:10+0000,Tesla overcomes chip shortage to post record profit,"...The strong numbers did not comes as a shock: Tesla reported two weeks ago that it delivered a record 241,300 vehicles in the quarter, a gain of 72 per cent from the prior year....",Positive,0.9997578263282776,1.0,Positive, positive, Neutral
2022-08-03T22:24:38+0000,"Lucid Motors halves 2022 production target, blames supply chain issues","...Tesla rival Lucid Motors halved its 2022 production target on Wednesday, citing “extraordinary supply chain” challenges as it tries to ramp up production and meet “strong demand.”...",Negative,0.9999880790710448,0.9999954700469972,Negative, negative, Neutral
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2021-11-22T17:22:37+0000,Tesla short sellers back down after meteoric rise,"...“The share price halved would be a pretty good result [for Tesla].”

He added, however, that barring a sell-off in fixed income markets, Tesla’s shares were unlikely to drop anytime soon....",Negative,0.9989424347877502,0.8338313102722168,Positive, Neutral, Neutral
2023-01-12T12:00:46+0000,"Flying car, anyone?","...If Lilium’s jet starts out as an aerial Tesla Roadster, it has a particular resonance in Germany since Elon Musk’s bet on luxury electric cars stole a march on companies such as BMW....",Neutral,0.9916365742683412,0.5590476393699646,Negative, Neutral, Positive
2022-07-12T03:50:49+0000,Hyundai to open first dedicated EV factory in South Korea,"...New EV models launched earlier this year by Hyundai and its affiliate Kia — the Ioniq 5 and the EV6, respectively — are selling well in the US, impressing Tesla chief executive Elon Musk, as EV adoption...",Neutral,0.9999407529830932,0.999996781349182,Positive, Positive, Positive
2022-04-26T05:03:31+0000,From punchline to deal in under 2 weeks: how Musk won his Twitter prize,"...For many, the loan secured against Musk’s Tesla shares was the easiest part of the transaction to get on board with, given Musk’s wealth and that Tesla stock trades at a furious pace....",Neutral,0.9990785121917723,0.947063446044922,Neutral, Neutral, Neutral
2021-11-11T00:56:22+0000,Elon Musk offloads $1.1bn in Tesla shares following Twitter poll results,...The disposals amounted to about half a per cent of his interest in Tesla....,Neutral,0.9993948936462402,0.9999994039535522,Neutral, Neutral, positive
2022-07-22T16:52:38+0000,Volkswagen ousts chief executive Herbert Diess,"...Diess had made it his mission to catch Tesla, and become the world’s largest electric car producer by the middle of the decade....",Neutral,0.9990236759185792,0.9829294681549072,Positive, positive, Positive
2021-11-16T18:01:00+0000,JPMorgan/Tesla: maths dispute is rare public kerfuffle between bank and client Premium content,"...By this summer, Tesla shares traded for more than $3,000, on a pre-split basis. JPMorgan contends it hedged the warrants based on the revised strike price while keeping Tesla informed....",Neutral,0.7591066956520081,0.999929666519165,Neutral, Neutral, Neutral
2022-12-23T05:01:30+0000,Michael Rubin & SBF’s Bahamas bromance Premium content,"...Tesla has sent its China boss Tom Zhu to the US to help address production engineering challenges in the region, fuelling speculation that he’s being primed for a bigger role as the electric carmaker’s CEO...",Neutral,0.9999912977218628,0.992734670639038,Neutral, Positive, Positive
2022-07-14T22:48:00+0000,US jobless claims rise to highest level since November,"...Job cuts have been announced at tech companies over the past few weeks including electric carmaker Tesla, social media company Twitter and streaming platform Netflix....",Positive,0.9999991655349731,0.9994057416915894,Neutral, Positive, Positive
2021-10-25T13:12:07+0000,Tesla/Hertz: supercharged,...While in 2019 a Swedish car rental company went bust citing “recurring technical problems” with its Teslas....,Neutral,0.9999887943267822,0.9999674558639526,Negative, positive, Positive
2022-08-03T22:50:51+0000,"Lucid Motors halves 2022 production target, blames supply chain issues","...Tesla rival Lucid Motors halved its 2022 production target on Wednesday, citing “extraordinary supply chain” challenges as it tries to ramp up production and meet “strong demand”....",Negative,0.9999880790710448,0.9999957084655762,Negative, negative, Neutral
2022-04-14T17:30:18+0000,Elon Musk bids for Twitter: what happens next? Premium content,"...In 2018, he used Twitter to announce his intentions to take Tesla private. The proposal was abandoned several weeks later after discussions with shareholders....",Neutral,0.9990419745445251,0.9999258518218994,Neutral, positive,"

negative"
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-07-21T06:08:07+0000,Hyundai profits jump on strong EV demand and weaker won,"...Hyundai’s strong EV sales in the US has impressed Elon Musk, chief executive of rival manufacturer Tesla....",Positive,1.0,1.0,Positive, positive, Positive
2022-02-04T10:00:39+0000,US states lavish subsidies on carmakers for edge in EV race,"...Tesla’s presence has attracted other businesses such as data centres owned by Apple and Las Vegas-based Switch, Osborne said....",Neutral,0.9999587535858154,0.9947670698165894,Neutral, Positive, Positive
2022-11-11T00:26:47+0000,Elon Musk bans remote work at Twitter ,"...The new policy at Twitter matches Musk’s demands at another company he runs, Tesla, where in June he insisted staff should turn up for work at least 40 hours a week in the office or find new employment....",Neutral,0.9998555183410645,0.9999550580978394,Neutral, Neutral, Positive
2022-07-14T13:36:19+0000,US jobless claims rise to highest level since November,"...Job cuts have been announced at tech companies over the past few weeks including electric carmaker Tesla, social media company Twitter and streaming platform Netflix....",Positive,0.9999991655349731,0.9994057416915894,Neutral, Positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-07-23T17:19:10+0000,‘Ruffling feathers’: How VW fell out of love with Herbert Diess,"...Publicly, Diess told anyone who would listen that Tesla was “paving the way” and “good for the industry”....",Neutral,0.9998378753662108,0.9850268959999084,Positive, Neutral, Positive
2022-06-30T14:00:05+0000,US jobless claims fall despite lay-offs,...This week electronic carmaker Tesla laid off about 200 workers on an autopilot team in California....,Negative,0.9989514350891112,0.999997615814209,Neutral, Neutral,"

positive"
2022-05-14T01:50:22+0000,Why is Elon Musk really putting his Twitter deal ‘on hold’? ,"...Since the Tesla chief executive made an offer to buy Twitter on April 14, the Nasdaq has dropped nearly 18 per cent....",Neutral,0.998867392539978,0.9914990067481996,Negative, Neutral, Negative
2023-01-04T06:30:33+0000,Private markets are not a crisis risk Premium content,...Tesla shares took a beating; I’ll probably write about that later this week. Send your thoughts: robert.armstrong@ft.com. A private markets financial crisis?...,Neutral,0.9992027878761292,0.9560839533805848,Neutral, Neutral,"

Positive"
2021-11-07T22:41:51+0000,Musk urged to sell 10% of Tesla stake after holding Twitter poll,...Elon Musk at the weekend asked Twitter users to decide whether he should sell more than $20bn worth of his Tesla shares and pay tax — and the online crowd responded with a resounding “yes”....,Neutral,0.9996163845062256,0.9998549222946168,Neutral, positive, Positive
2022-11-10T05:00:16+0000,Psychedelics and business could make for a bad trip ,"...altruism and profit motives can be brought together, consider the co-founder and former chief executive of New York-based psychedelics start-up MindMed, JR Rahn, on the day the company — he called it “the Tesla...",Negative,0.9999890327453612,0.9962175488471984,Neutral, negative, Neutral
2022-11-14T04:00:22+0000,You really don’t want to get in a Twitter fight with Elon Musk,"...James Murdoch’s on the Tesla board. We did a lot of good work with him, do you think he’d help with an intro?

WhatsApp to Jules: No, I’ve not been hacked. I just thought the Mars picture was cool....",Neutral,0.9979494214057922,0.9298912882804872,Neutral, negative,"

positive"
2022-10-12T04:00:50+0000,Twitter reviews policies around permanent user bans,"...reviewing its controversial policies around permanently banning users, potentially bringing its content moderation more in line with Elon Musk’s vision for the social media platform regardless of whether the Tesla...",Neutral,0.9994370341300964,0.9957279562950134,Neutral, Neutral, Neutral
2022-09-21T13:28:55+0000,Volvo plans to install laser sensors on all new cars to increase safety,"...Tesla boss Elon Musk has been a longstanding advocate of camera-only technology, pointing out that humans drive using their eyes....",Positive,0.9986490607261658,0.76365065574646,Positive, Positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-11-17T11:00:28+0000,One-man states and companies are ruining the world,"...But by then Putin, Xi Jinping, Mark Zuckerberg’s Meta, Musk’s Tesla and Jeff Bezos’s Amazon were already ascending....",Neutral,0.9998542070388794,0.9999986886978148,Neutral, negative, Positive
2021-10-20T22:35:24+0000,Tesla overcomes chip shortage to post record profit,...Read more about Tesla’s profits here....,Positive,0.9997578263282776,0.9997041821479796,Neutral, positive, Neutral
2023-01-18T11:24:20+0000,FirstFT: Wall Street rivals diverge,...Musk trial to begin A group of nine jurors will hear opening arguments in a trial over Elon Musk’s tweets claiming he had “funding secured” to take Tesla private in 2018....,Neutral,0.9822783470153807,0.9999842643737792,Neutral, Neutral, Neutral
2021-11-09T00:00:19+0000,Letter: Tesla stock rise may be justified by fundamentals,"...Is Tesla’s stellar stock performance a distorting force in financial markets, as Robin Wigglesworth says (“Tesla’s market heft presents quandary for US growth funds”, Report, November 6)?...",Neutral,0.991791009902954,0.9992398023605348,Negative, positive, Neutral
2022-07-21T17:44:47+0000,Big tech hits the pause button on hiring,...Tesla is among the companies to have been through a hiring boom....,Negative,0.9834898710250854,0.9897390007972716,Neutral, Neutral, Positive
2023-03-10T11:00:14+0000,What would you pay for a sustainable home?,"...For the super-rich, such features can come with a touch of bling, such as the Tesla Powerwall, a rechargeable battery that developer Octagon Bespoke has installed in a new £8mn house in north London....",Neutral,0.9995493292808532,0.9999009370803832,Neutral, Neutral, Positive
2022-04-26T23:09:27+0000,Elon Musk could pay $1bn if Twitter deal falls through,"...Tesla shares on Tuesday slid more than 12 per cent, wiping more than $125bn off the electric car maker’s valuation and more than $10bn from Musk’s net worth....",Neutral,0.9999462366104126,0.9978203773498536,Neutral, positive, Negative
2022-07-22T12:43:08+0000,"Musk ‘uncertainty’ contributed to second-quarter revenue fall, says Twitter",...The San Francisco-based social media group is seeking to enforce a $44bn sale to Musk in a Delaware court after the Tesla chief executive attempted to pull out of the agreement earlier this month....,Negative,0.9999964237213136,0.9965762495994568,Neutral, Neutral, Positive
2022-04-21T13:59:14+0000,Elon Musk unveils $46bn financing package to fund Twitter bid,"...Musk has lined up $25.5bn in debt — including a margin loan of $12.5bn against his Tesla shares — from a group of banks led by Morgan Stanley, his financial adviser....",Neutral,0.9999290704727172,0.9999899864196776,Neutral, Neutral, Positive
2021-11-11T16:09:12+0000,Tesla/Musk: 280-character chronicle of a share sale foretold Premium content,...Elon Musk did not need the Twitterati’s advice to sell Tesla shares. He had a tax bill to pay and a sale was already in motion....,Neutral,0.9950128197669984,0.9998773336410522,Neutral, Neutral, positive
2022-11-14T04:00:22+0000,You really don’t want to get in a Twitter fight with Elon Musk,"...James Murdoch’s on the Tesla board. We did a lot of good work with him, do you think he’d help with an intro?

WhatsApp to Jules: No, I’ve not been hacked. I just thought the Mars picture was cool....",Neutral,0.9979494214057922,0.9298912882804872,Neutral, negative,"

positive"
2022-05-10T17:09:47+0000,FT’s Future of the Car summit: Conversation between Musk and Straubel,...We have kicked off the latest session of the FT’s Future of the Car summit with a keynote conversation between Tesla’s Elon Musk and JB Straubel of Redwood Materials....,Neutral,0.9999730587005616,0.9999693632125854,Neutral, positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-05-06T04:01:40+0000,Musk taps his billionaire social network Premium content,"...He raised $8.5bn from selling Tesla shares last month, which may factor into the financing package....",Neutral,0.999996781349182,0.9938653111457824,Neutral, Positive, Positive
2022-07-21T17:44:47+0000,Big tech hits the pause button on hiring,...Tesla is among the companies to have been through a hiring boom....,Negative,0.9834898710250854,0.9897390007972716,Neutral, Neutral, Positive
2022-06-08T04:00:17+0000,The holes in holistic ESG indices,"...Tesla was bounced partly because of claims of racial discrimination and poor working conditions, as well as its response to autopilot-linked fatalities....",Negative,0.9739515781402588,0.9997411370277404,Negative, Neutral, Neutral
2023-03-07T12:00:10+0000,The new energy world order Premium content,"...Beijing ended its EV subsidies, which have been around since 2009, at the end of last year, prompting carmakers like Tesla to enforce price cuts....",Positive,0.9998111128807068,0.5810765624046326,Positive, Neutral, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2021-10-25T12:40:02+0000,"Hertz orders 100,000 Teslas by end of 2022",...Tesla shares rose 4 per cent in pre-market trade. Hertz trades over-the-counter as it awaits relisting....,Neutral,0.999934196472168,0.99602073431015,Neutral, Neutral, Positive
2021-11-05T05:00:56+0000,Tesla’s benchmark heft hurts growth-focused managers as shares soar,...Harvey at Wells Fargo estimates that Tesla’s rally alone damped performance for US mutual fund managers by about 0.46 percentage point....,Negative,0.9999997615814208,0.9999841451644896,Negative, positive, Negative
2021-11-02T13:56:32+0000,Tesla shares slide after Musk says Hertz deal not ‘signed yet’,"...However, Musk told a Tesla fan account on Monday evening that “I’d like to emphasise that no contract has been signed yet”....",Neutral,0.9999788999557496,0.9999648332595824,Neutral, negative, Neutral
2021-11-08T18:34:31+0000,Tesla/Elon Musk: option exercise would be a rare moment of tax accountability Premium content,...Tesla shares have soared nearly 70 per cent this year....,Neutral,0.997736930847168,0.9999152421951294,Positive, Neutral, Positive
2021-10-27T23:00:39+0000,Letter: Crazy times as Tesla boss passes valuation milestone,"...Elon Musk could just buy Hertz and make the full fleet Tesla. The hike in the share price will probably be more than $12bn . . . crazy times.

Throw in Avis too for another $12bn....",Neutral,0.9910786747932434,0.9849061369895936,Neutral, Neutral,"

positive"
2022-09-09T01:29:17+0000,Chinese park pleads for live chickens to stop tigers starving in lockdown,...Consumers and investors have been worried that China’s return to sweeping Covid-19 lockdowns could hit the production of Apple’s iPhones and Elon Musk’s Teslas....,Neutral,0.9993700385093688,0.9999932050704956,Negative, Neutral,"

negative"
2022-07-08T22:00:25+0000,The ‘nutty’ professor behind rise of China’s electric vehicle giant,...Half-year sales figures showed that BYD — short for “build your dreams” — sold more vehicles than Tesla....,Neutral,0.9999645948410034,0.9997225403785706,Neutral, positive, Positive
2021-11-11T06:26:40+0000,Elon Musk offloads nearly $5bn in Tesla shares,...The Tesla chief executive was silent on Saturday about the need to pay taxes on his expected options profits....,Neutral,0.9916642904281616,0.6734777688980103,Negative, positive, negative
2022-10-28T18:00:03+0000,Great escapes for the autumn season,"...The complimentary amenities – from locally roasted Spearhead Coffee to the Linus bikes, fire pits and (of course) Tesla chargers – are pure Golden State. thepacificmotel.com, from $299

In Paris, a tale...",Neutral,0.9577219486236572,0.9996848106384276,Neutral, positive, Positive
none,none,none,0,0.0,0.0,0,"

The sentiment in the newsheadline is negative.","

The sentiment in the newsheadline is negative."
2022-06-23T21:00:14+0000,Stellantis invests €50mn in lithium start-up to secure car battery metals,...Tesla boss Elon Musk in May told a Financial Times conference that it was “not out of the question” for his company to buy a mining group....,Neutral,0.9798573851585388,0.9998338222503662,Neutral, positive,"

positive"
2022-05-02T09:00:37+0000,Musk’s Twitter deal rewards risk-taking at Morgan Stanley,"...When Musk in 2018 was looking to take Tesla private at $420 per share, he first tapped Goldman to help guide his bid....",Positive,0.9991576671600342,0.9999984502792358,Neutral, Neutral, Positive
2023-03-31T18:31:51+0000,China truce with business — for now,"...Xi’s number two, Li Qiang, who used to hobnob with the likes of Ma and Tesla’s Elon Musk in his old job as Shanghai party boss, sounded a pro-business clarion call at the annual meeting of parliament in...",Neutral,0.999752938747406,0.999997854232788,Neutral, Neutral, Positive
2022-05-11T05:00:07+0000,Further reading,"...Nonetheless, Tesla shares ended the session slightly higher. Why?

Ceteris paribus, maybe investors believe Musk. Or maybe they don’t....",Neutral,0.9977518916130066,0.9883483052253724,Neutral, Neutral, Neutral
2021-11-09T19:30:41+0000,VW plans new plant to rival Tesla’s German gigafactory,"...Musk expects Tesla’s German factory to produce 500,000 vehicles a year, once it is running at full capacity....",Neutral,0.9999308586120604,0.9999974966049194,Neutral, Neutral, Positive
2021-10-28T12:26:39+0000,Trillion-dollar Tesla has redefined what carmaking means,"...But Tesla does not just bash metal, however elegantly....",Neutral,0.9978383183479308,0.9999921321868896,Neutral, positive, Neutral
2021-11-19T23:22:04+0000,Big carmakers struggle to touch Tesla production forecasts,...Irle also credits Tesla for its simple production line-up....,Negative,0.999998927116394,0.9999836683273317,Neutral, negative, Positive
2021-12-26T19:00:44+0000,Vale aims to transform misfiring metals division to win business of Tesla,"...To supply Tesla, Ford, General Motors and others with the necessary copper, nickel and cobalt to scale up production of electric vehicles, Bartolomeo will have to transform the performance of the misfiring...",Positive,0.9565470814704896,0.9474488496780396,Negative, Neutral, negative
2022-05-13T23:39:55+0000,Elon Musk puts $44bn Twitter deal ‘on hold’,...The Tesla chief agreed to pay a $1bn break fee if he abandoned the agreement....,Neutral,0.9941114783287048,0.9999516010284424,Neutral, negative, Positive
