Date,uk-companies_Titles,uk-companies_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2021-09-22T17:31:44.948Z,Slaughter and May elects first female leader and restructures management,Deborah Finkler to be part of new leadership team that will include firm’s first chief operating officer,Neutral,0.9998427629470824,Neutral,0.9999810457229614
2021-09-22T17:31:04.877Z,"Fuel, fertiliser and food: how a UK ammonia plant threatened nation with crisis ",Carbon dioxide crunch exposes fragility of food supply chain,Negative,0.9985905289649964,Negative,0.9999264478683472
2021-09-22T16:53:15.232Z,JPMorgan will tighten the digital squeeze on UK banks,Digital-only and full-service banking customers now look increasingly similar,Neutral,0.9986937642097472,Neutral,0.9998185038566588
2021-09-22T15:29:23.683Z,Activist Bluebell takes stake in GSK to push for change at top,Hedge fund is pushing for chief executive Emma Walmsley to reapply for her job,Neutral,0.9984769225120544,Neutral,0.9999314546585084
none,none,none,0,0.0,0,0.0
2021-09-22T12:04:12.904Z,UK companies urged to improve long-term viability disclosures to investors,Accounting regulator found instances where groups did not take account of significant events that could affect liquidity,Neutral,0.7797892093658447,Neutral,0.9213809967041016
2021-09-22T10:42:57.029Z,Sharp jump in UK fraud cases sparks warning of ‘national security threat’    ,Scams in which victims are duped into handing over money or sensitive information have leapt 70 per cent  ,Positive,0.5529517531394958,Neutral,0.9998496770858764
2021-09-22T09:43:04.750Z,Brace yourselves for an energy bills shock ,"With the UK’s cheapest deals 40% more expensive than a year ago, here’s how to limit the damage ",Neutral,0.999800980091095,Negative,0.6758739352226257
2021-09-22T07:22:19.881Z,PokerStars-owner Flutter settles dispute with Kentucky  Premium content,"Plus, Chinese government calms investor nerves and Martin Wolf calls on central bank to reduce asset purchases",Neutral,0.9632022976875304,Neutral,0.891176700592041
2021-09-22T06:53:35.573Z,LSE to abandon lossmaking derivatives exchange ,CurveGlobal Markets has failed to win enough business and will cease trading in January,Neutral,0.8464741706848145,Negative,0.99999737739563
2021-09-22T04:00:53.816Z,"Forget COP26 boasts — decarbonising takes thousands of tiny, boring steps",Truly green companies redesign their products rather than buying offsets or planting trees,Neutral,0.9999822378158568,Neutral,0.9999537467956544
2021-09-22T04:00:53.747Z,"CO2 crisis set to spread to Europe, big distributor warns",Nippon Gases says its supplies have fallen 50 per cent across region,Negative,0.9999716281890868,Negative,0.556465208530426
2021-09-22T04:00:53.746Z,City lawyer pay: US top dollars break Magic Circle’s spell Premium content,High-paying US firms are more likely to cut jobs and pay than their UK counterparts,Neutral,0.9999691247940063,Neutral,0.9989503026008606
2021-09-22T03:00:53.038Z,The UK should pin down what it means by corporate purpose,"Wider obligations must apply to all companies, not just a select few",Neutral,0.999414086341858,Neutral,0.9995771050453186
2021-09-22T03:00:53.035Z,Bus industry tells UK government to go faster on zero-emission vehicles,Complaint over funding reflects broader concern about pace of action to meet decarbonisation goals,Positive,0.9994749426841736,Negative,0.9999986886978148
2021-09-21T23:01:52.980Z,Pret A Manger wins £100m in funding to double in size,Sandwich chain to open 200 UK shops and expand into five countries after securing money from owner JAB and a founder ,Positive,0.996964395046234,Neutral,0.998935878276825
2021-09-21T23:01:52.971Z,British Business Bank seeks more regional development funds,The state-backed group plans an expansion of its start-up loan scheme as more UK companies join the programme,Neutral,0.9993751645088196,Neutral,0.9973381161689758
2021-09-21T23:01:52.936Z,UK government calls for music industry review,MPs concerned about dominance of big labels and effect of their deals with streaming services on musicians ,Neutral,0.9996232986450196,Negative,0.9999980926513672
2021-09-21T22:36:11.213Z,CO2 producer to restart operations after UK minister strikes deal,Agreement on averting food industry crisis spurs resumption of production ,Neutral,0.5926011204719543,Positive,0.7158491611480713
none,none,none,0,0.0,0,0.0
2021-09-21T19:19:16.690Z,Industry experts warn of steep rises in UK household energy bills,Business secretary rejects calls from small suppliers for changes to calculation of price cap,Negative,0.9988521337509156,Neutral,0.9911954402923584
2021-09-21T17:25:15.926Z,Meggitt set to become latest UK engineer to fall into foreign hands,Government unlikely to intervene as shareholders back £6.3bn offer from US rival Parker Hannifin,Neutral,0.9999783039093018,Negative,0.9723327159881592
2021-09-21T15:52:57.225Z,UK gas crisis/Centrica: incumbents pick up the pieces of failed challenger policy Premium content,The implosion of rivals reverses British Gas owner’s run of bad luck,Negative,0.8031157851219177,Neutral,0.8750247955322266
2021-09-21T13:27:28.661Z,National Express in talks to buy Stagecoach,Deal would value Perth-based transport operator at £442m,Neutral,0.9991957545280457,Neutral,0.9999959468841552
none,none,none,0,0.0,0,0.0
2021-09-21T10:39:29.807Z,Streaming service DAZN in advanced talks to buy BT Sport,A sale would reshape the UK sports broadcasting market,Neutral,0.9994109869003296,Neutral,0.9996864795684814
2021-09-21T10:00:52.277Z,Why activist investors are taking aim at the insurance industry,Low valuations and big cash piles at UK and European groups open the door to agitating shareholders,Neutral,0.6164299249649048,Negative,0.9584271907806396
none,none,none,0,0.0,0,0.0
2021-09-21T09:23:20.349Z,British Steel warns of 50-fold increase in power prices,Company says situation ‘spiralling out of control’ as producers suspend operations at peak times,Negative,0.8890860676765442,Negative,0.979752779006958
2021-09-21T09:00:52.212Z,The energy squeeze risk for Boris Johnson’s Tories,Government is right to say failing small suppliers should not be bailed out,Negative,0.9999459981918336,Neutral,0.75078946352005
2021-09-21T07:20:35.874Z,National Express in talks to buy smaller rival Stagecoach Premium content,Evergrande sell-off spreads and the longer-term challenge for the UK energy market ,Neutral,0.9998409748077391,Negative,0.9999997615814208
2021-09-21T07:05:33.877Z,Kingfisher to raise dividend and buy back shares after profit surge,DIY specialist cautions that sales will fall as reopening of economy shifts spending patterns,Positive,0.9999746084213256,Negative,0.997687816619873
2021-09-21T04:27:19.446Z,Sky plans to launch its own smart TVs in battle with streaming services,Hardware push would be one of broadcaster’s boldest moves since its £30bn purchase by Comcast,Neutral,0.9999877214431764,Neutral,0.9952951073646544
none,none,none,0,0.0,0,0.0
2021-09-21T04:01:05.296Z,Asian buyers outbid Europe for spot supplies of US natural gas,Record fuel price in UK reaches five times American equivalent,Negative,0.8113951683044434,Neutral,0.979909598827362
2021-09-21T04:00:53.552Z,UK bank surcharge: legacy tax is ripe for whittling away Premium content,Sectoral levies distort capital allocation and politicise investments,Neutral,0.9882283806800842,Negative,0.935433566570282
2021-09-21T03:00:19.966Z,Ofwat to launch fresh hunt for new chair,Water regulator is also seeking chief executive after its former head quit in February  ,Neutral,0.999619722366333,Neutral,0.9999630451202391
2021-09-20T20:41:27.550Z,UK poultry producers take emergency measures as gas shortage intensifies,Industry in talks with government about reviving CO2 production as soft drinks makers issue appeal ,Negative,0.9983524084091188,Neutral,0.973427951335907
2021-09-20T18:24:00.501Z,Britain’s energy woes catch vulnerable sector in perfect storm,Suppliers have been battered by external forces but their plight also stems from policy flaws,Negative,0.999990463256836,Negative,0.9999949932098388
2021-09-20T17:04:15.743Z,Kwarteng insists UK will avoid power shortages as gas crisis worsens ,Minister attacks ‘alarmist’ talk as deal prepared to tackle CO2 shortage risk to supply chains ,Neutral,0.5087417960166931,Negative,0.9996682405471802
2021-09-20T17:02:33.205Z,Mullins sells Pimlico Plumbers to US company Neighborly,UK entrepreneur agrees deal to offload 90% stake in business he founded more than 40 years ago,Neutral,0.9999526739120485,Neutral,0.9996907711029052
2021-09-20T16:51:09.925Z,Energy’s Buffett moment shows a market in need of re-regulation,"As the tide goes out, it’s clear that many UK energy suppliers didn’t have their hedges on",Neutral,0.998624324798584,Neutral,0.9967108964920044
2021-09-20T15:36:33.159Z,SSE/Elliott: break-up at the mercy of renewables derating Premium content,A spin-off would be a bet that renewables can maintain their edge,Neutral,0.9595780372619628,Positive,0.9997954964637756
2021-09-20T07:30:44.729Z,Prudential to raise up to $2.9bn to help fund push into Asia and Africa,Equity issue comes after London-based group spun off its US business,Neutral,0.9995667338371276,Neutral,0.9999189376831056
2021-09-20T07:10:46.478Z,UK energy groups ask for state ‘bad bank’ to weather gas crisis,Minister holds emergency talks with regulator and suppliers as PM says problems are ‘temporary’,Neutral,0.9954527616500854,Neutral,0.7694864869117737
2021-09-20T07:09:54.047Z,SSE pushes back against Elliott break-up plan,"Plus, Evergrande jitters spread and how women will dominate the labour market",Negative,0.9285441637039183,Positive,0.6269809603691101
2021-09-20T04:00:19.912Z,Azzurri warns that ‘outdated’ business rates hold down staff wages,"Tax on high street premises is disproportionate, claims boss of UK restaurant group",Neutral,0.7689493298530579,Neutral,0.9797946810722352
2021-09-20T04:00:00.000Z,Chinese President Xi Jinping’s plans for digital dictatorship ,Beijing has pushed through reams of regulations and policies to shore up China’s data security,Neutral,0.9999890327453612,Neutral,0.9996904134750366
none,none,none,0,0.0,0,0.0
2021-09-20T03:00:09.810Z,UK FTSE 250 chiefs take pay hit amid investor pressure,Shareholders called for excessive payouts to be restricted due to pandemic,Negative,0.999631643295288,Neutral,0.6501105427742004
2021-09-19T22:00:29.878Z,Why a carmaker bought a grocery franchise in Vietnam,Odd partnership highlights a trade rule sidestepped by the TPP and EU deal,Neutral,0.9972785115242004,Neutral,0.9999322891235352
2021-09-19T18:07:01.549Z,UK energy supplier Bulb in talks to secure new funding sources,Challenger company working with Lazard as record wholesale prices threaten sector,Neutral,0.9977487921714784,Negative,0.8264307975769043
2021-09-19T17:00:29.722Z,M&S makes venture capital investment in digital push ,Retailer allocates more than £20m to tech fund focused on consumer industry start-ups ,Neutral,0.9999473094940186,Neutral,0.999991774559021
none,none,none,0,0.0,0,0.0
2021-09-19T13:05:42.612Z,What does the natural gas crisis mean for UK consumers?,Energy suppliers are restricting the number of tariffs available amid record high gas and power prices,Neutral,0.9467390775680542,Negative,0.964383065700531
2021-09-19T12:00:29.562Z,"Energy prices will push up inflation across Europe, economists warn ",Higher bills will hurt consumers and threaten the region’s post-pandemic economic recovery,Neutral,0.5812665820121765,Negative,0.9999985694885254
none,none,none,0,0.0,0,0.0
2021-09-19T04:00:29.540Z,Murdoch set up TV station because he ‘wanted something to watch’,Disappointing pandemic viewing in Oxfordshire spurred media mogul to launch talkTV,Neutral,0.9984127283096312,Negative,0.9999731779098512
2021-09-19T04:00:29.490Z,The nuclear technology behind Australia’s Aukus submarine deal,Opting to go down the nuclear route has many advantages but also throws up challenges,Neutral,0.9973616003990172,Positive,0.9999338388442992
2021-09-18T17:41:56.508Z,UK in emergency talks with energy groups over natural gas crisis,Concern grows that four more suppliers could go out of business as power prices hit record highs ,Negative,0.8408218622207642,Negative,0.9999984502792358
2021-09-18T10:00:38.320Z,UK industrial group Ashtead shoots for stars with Hollywood expansion plan,Supplier of diggers to construction sites plots LA breakthrough for its film equipment rental business,Neutral,0.9999942779541016,Neutral,0.9999754428863524
2021-09-18T08:20:07.259Z,Cheapest two-year fixed-rate mortgage deal launched in UK ,The 0.79 per cent offer from Platform marks the latest escalation of competition in the mortgage market,Neutral,0.999381422996521,Positive,0.7838618159294128
none,none,none,0,0.0,0,0.0
2021-09-18T04:00:38.598Z,Why some see the hand of Russia in Europe’s gas price crisis ,Critics call for investigation of state-backed monopoly pipeline exporter Gazprom,Negative,0.9264359474182128,Neutral,0.9037456512451172
2021-09-18T04:00:38.530Z,"Investors’ Chronicle: Accesso Technology Group, Pendragon, Petra Diamonds",Companies analysis from our sister publication,Neutral,0.9998830556869508,Neutral,0.9999983310699464
2021-09-17T19:42:32.297Z,Coronavirus: UK to begin rolling out antibody cocktail for hospitalised patients — as it happened,none,Neutral,0.9999808073043824,0,0.0
2021-09-17T18:11:18.015Z,Ex-Barclays banker wins employment lawsuit over ‘sexist language’ ,Tribunal upholds claim of sex discrimination after line manager refers to ‘birds’,Neutral,0.8461084961891174,Neutral,0.998992383480072
2021-09-17T17:42:21.783Z,England eases Covid travel curbs and simplifies traffic light system ,Amber list of countries abolished and pre-departure tests for double-jabbed travellers scrapped,Positive,0.8896933197975159,Neutral,0.9999228715896606
2021-09-17T17:22:37.918Z,Sir Clive Sinclair computing pioneer 1940-2021,Tech leaders pay tribute to inventor of the ZX Spectrum gadget,Neutral,0.9989523887634276,Neutral,0.9998120665550232
2021-09-17T13:58:03.537Z,UK begins design work on new nuclear-powered attack submarines,Initial contracts designed to sustain industrial capabilities with the aim of replacing Astute-class boats towards middle of the century,Neutral,0.9999107122421264,Neutral,0.9901508092880248
2021-09-17T13:30:48.905Z,JPMorgan: chasing a last-mover advantage Premium content,Deep pockets and digital-only strategy give launch into UK consumer banking some chance of success,Positive,0.9999226331710817,Positive,0.9999911785125732
2021-09-17T13:21:45.609Z,Pandemic brings widening losses at Manchester United,Crisis hits ticket sales and lucrative pre-season tours but the football club is spending big on new players,Negative,0.9999821186065674,Negative,0.5579307079315186
2021-09-17T13:20:50.495Z,THG and the odd case of the cash outflow,When working capital movements don’t follow the rulebook.,Neutral,0.9999263286590576,Neutral,0.9999679327011108
2021-09-17T12:05:22.775Z,I Squared Capital creates transatlantic telecoms network company,US private equity firm completes $2bn GTT deal and looks to expand EXA Infrastructure in Europe,Neutral,0.9999666213989258,Positive,0.8766360878944397
2021-09-17T09:59:13.687Z,Lloyd’s of London delays setting ethnic diversity targets ,Corporation seeking to fix culture where non-white colleagues do not feel as supported as peers,Negative,0.9997467398643494,Neutral,0.8222606182098389
2021-09-17T08:14:19.563Z,Retail sales in Britain fall unexpectedly for fourth month,August’s 0.9% decline misses forecast of 0.5% increase and raises concern for pace of UK recovery,Negative,0.9999974966049194,Negative,0.9999997615814208
2021-09-17T07:43:31.322Z,Foxtons hires City grandee Nigel Rich after shareholder revolt,Sunak prepares to rein in government spending and ECB on course to raise rates within 2 years,Neutral,0.9999837875366212,Neutral,0.9760724902153016
none,none,none,0,0.0,0,0.0
2021-09-17T04:01:00.159Z,Will Covid and Klarna kill the credit card?,"Britons’ love affair with their ‘flexible friend’ appears to be on the rocks, as buy now, pay later deals emerge  ",Neutral,0.9976565837860109,Neutral,0.9999287128448486
2021-09-16T23:01:56.147Z,JPMorgan to open digital retail bank in UK,UK lender Chase will be its first overseas retail operation in 222-year history,Neutral,0.9999791383743286,Neutral,0.9999905824661256
2021-09-16T18:30:15.168Z,Security pact seen as boost for ‘Global Britain’ agenda,Deal with US and Australia underlines the post-Brexit tilt towards Indo-Pacific region,Positive,0.9999998807907104,Neutral,0.999998927116394
2021-09-16T18:06:40.583Z,An appetite for cash is turning THG Japanese,Plans to partially break up Matthew Moulding’s ecommerce group look more to do with fundraising than transparency,Neutral,0.999480664730072,Neutral,0.999971866607666
none,none,none,0,0.0,0,0.0
2021-09-16T17:03:24.265Z,Gas price surge triggers UK fertiliser plant closures and crop warnings,Shuttering of two CF facilities among first signs fuel’s supply crunch could hit industrial and farm production,Positive,0.999419927597046,Negative,0.9999802112579346
2021-09-16T15:19:38.081Z,Rupert Murdoch’s media empire to launch new UK television station,Piers Morgan signed up in ‘global deal’ amid signs of turmoil at rival GB News,Neutral,0.9999451637268066,Negative,0.9901397824287416
none,none,none,0,0.0,0,0.0
2021-09-16T14:52:54.647Z,Keystone/UK law firms: putting a premium on anti-presenteeism,Strong set of interim results underscores efficiency of model,Neutral,0.6069152355194092,Positive,1.0
2021-09-16T13:41:03.232Z,Eon calls for green energy levies to be axed to ease pressure on UK bills,"Environmental schemes should be funded through general taxation, electricity group argues",Neutral,0.9663089513778688,Neutral,0.9999687671661376
2021-09-16T08:39:27.175Z,John Lewis says restoring staff bonus is ‘not impossible’  ,Group axed the payout last year for the first time since 1953 after the pandemic ravaged profits,Negative,0.9257142543792723,Neutral,0.8645910024642944
2021-09-16T07:34:58.058Z,THG to spin off its beauty business Premium content,"Plus, Dalio’s bitcoin warning and why activists cannot fix Unilever",Neutral,0.9997897744178772,Negative,0.9748938679695128
2021-09-16T07:23:07.067Z,THG to list beauty division next year,Manchester-based ecommerce group raises prospect of listings for other businesses,Neutral,0.999990701675415,Neutral,0.79030841588974
none,none,none,0,0.0,0,0.0
2021-09-16T07:13:58.600Z,Tobacco group Philip Morris wins control of inhaler company Vectura,Cigarette maker secures majority of shares in UK-based medical device manufacturer,Neutral,0.9996134638786316,Neutral,0.999892234802246
2021-09-15T18:21:53.400Z,Fire at UK-France electricity subsea cable triggers new price surge,Damage to interconnector in Kent will limit cross-Channel power capacity until March,Positive,0.9253673553466796,Negative,0.994697093963623
2021-09-15T18:15:22.933Z,BBC chair warns further budget cuts risk ‘serious consequences’,Richard Sharp said the ‘low hanging fruit’ in terms of savings had already ‘gone’,Negative,0.9997977614402772,Neutral,0.9944926500320436
2021-09-15T15:29:50.830Z,Darktrace: cyber crime fighter seeks to dispel shadows of doubt Premium content,Results are encouraging and the Cambridge group is expanding at a fast clip,Neutral,0.9939818978309632,Positive,1.0
2021-09-15T11:24:15.304Z,Primark seeks to woo eco-conscious consumers with sustainability drive,Retailer says its pledges signal the ‘pace and scale of change’ in fashion,Neutral,0.8282992243766785,Neutral,0.9995158910751344
2021-09-15T09:59:05.586Z,Wagamama owner warns on falling customer numbers across industry,The Restaurant Group looks to upgrade earnings forecast despite drop in diners since 2019 ,Negative,0.9852397441864014,Positive,0.9999788999557496
2021-09-15T08:11:01.097Z,Darktrace raises forecasts as it posts maiden loss,UK-listed cyber security company reports 45% rise in customer base,Positive,0.9983919262886048,Positive,0.9999946355819702
2021-09-15T07:57:38.397Z,Tullow finance chief to depart as oil explorer swings back to profit,Les Wood helped secure the group’s future via $1.8bn bond offering in May,Negative,0.5782728791236877,Neutral,0.9207838773727416
2021-09-15T07:24:23.960Z,Maiden results from Darktrace beat expectations Premium content,"Plus, the crypto hedge funds outperforming rivals and easyJet’s strategic muddle",Positive,1.0,Positive,0.9761729836463928
2021-09-15T04:00:37.276Z,The UK government channels its inner SoftBank Premium content,"Plus, the chaos deepens at Evergrande as investors demand their money back, and Wall Street tries out a new strategy to retain young talent",Neutral,0.9999673366546632,Positive,0.998172402381897
2021-09-15T03:00:36.515Z,Incoming BP executive urges dialogue to speed up clean energy transition,"Governments need to engage more with companies to cut CO2, says new head of gas and low carbon business",Neutral,0.999262034893036,Neutral,0.9989966750144958
2021-09-14T23:01:36.296Z,Europe fears a gas crunch even before winter demand begins,Tight supplies have created record prices ahead of heating demand increases in colder months,Negative,0.999992847442627,Positive,0.9999960660934448
2021-09-14T23:00:57.162Z,Dowden to defend Channel 4 sell-off in face of criticism by advertisers,UK culture secretary will say broadcaster ‘won’t be able to compete with streaming giants’ without extra cash ,Negative,0.9981139898300172,Neutral,0.9907427430152892
2021-09-14T19:20:35.845Z,UK postpones imposing checks on EU goods until 2022,‘Pragmatic’ move to avoid more strain on supply chains pushes date back from October 1,Negative,0.6434904932975769,Neutral,0.985014259815216
none,none,none,0,0.0,0,0.0
2021-09-14T19:19:04.369Z,Pearson sues edtech rival Chegg for copyright infringement,Publisher alleges US company reproduced college course questions without permission   ,Negative,0.9954726099967957,Neutral,0.9983072280883788
2021-09-14T17:49:25.300Z,Bain Capital snaps up suburban bakery-and-café group Gail’s,Luke Johnson retains 15% stake in deal he says values UK business at £200m,Neutral,0.9999833106994628,Neutral,0.9998667240142822
2021-09-14T16:41:17.612Z,Peel Hunt: UK broker’s IPO rests on retail investor trades   Premium content,Trading services accounted for more than half of company’s total revenue last year,Neutral,0.9999992847442628,Neutral,0.9999673366546632
2021-09-14T16:12:42.377Z,EasyJet’s cash call leaves repair job to do,Size of airline’s rights issue has prompted questions about its strategy,Neutral,0.7505560517311096,Negative,0.9895206689834596
none,none,none,0,0.0,0,0.0
2021-09-14T12:22:28.872Z,CD&R wins over Morrisons pension trustees with property pledge,Private equity group offers legal claim over extra real estate as it battles for control of UK grocer,Neutral,0.999678373336792,Neutral,0.9993436932563782
2021-09-14T11:50:40.393Z,Hedge fund Elliott takes stake in energy group SSE,US investor is pushing for Scottish company to separate or sell its renewables business,Neutral,0.9999121427536012,Neutral,0.9998093247413636
none,none,none,0,0.0,0,0.0
2021-09-14T10:39:29.433Z,Ocado UK warehouse fire to shave £10m from profits,Online supermarket estimates further £5m hit arising from shortage of delivery drivers,Negative,0.9033579230308532,Negative,0.9999994039535522
2021-09-14T10:10:46.854Z,JD Sports hits record profits,UK sportswear retailer boosted by online spending and increased demand after lockdowns ended,Positive,0.999998927116394,Positive,0.9999998807907104
2021-09-14T09:20:10.692Z,Broker Peel Hunt to float after pandemic boom in trading,Employee-owned company plans to list on London’s Aim this month to support expansion,Neutral,0.9984447360038756,Neutral,0.999972939491272
2021-09-14T04:00:36.142Z,Investment banks accelerate efforts to automate junior ‘grunt work’,"Goldman, Barclays and Moelis plan to make basic ‘pitch book’ tasks less arduous for burnt out staff",Positive,0.8959565162658691,Neutral,0.9977205395698548
2021-09-14T04:00:35.930Z,Aston Martin pumps £200m into new campus for Formula One success,Billionaire Lawrence Stroll targets £1bn value for resurrected F1 team within five years ,Positive,0.9999942779541016,Neutral,0.9999340772628784
none,none,none,0,0.0,0,0.0
2021-09-14T03:00:26.856Z,Policy smog is holding back UK net zero progress,CBI has warned the country risks being ‘complacent’ in its lack of clarity and detail on plans,Neutral,0.9993304014205932,Negative,0.9875826239585876
2021-09-13T18:46:15.298Z,Energy prices hit new records as charities warn of ‘heat rationing’ ,"Global gas shortage, low wind output and strong demand push costs higher across Europe",Negative,0.99944406747818,Positive,0.9999935626983644
2021-09-13T18:25:28.662Z,Andrew Neil exits GB News raising uncertainty over channel’s future,"Reports of friction between veteran broadcaster, the station’s chief executive and faction pushing for populist approach",Negative,0.999996781349182,Negative,0.6413281559944153
2021-09-13T15:21:53.456Z,The UK government must move to protect Arm,A London IPO for the chip designer would send a strong signal about Britain’s tech competitiveness,Neutral,0.9863764643669128,Positive,1.0
2021-09-13T12:13:48.914Z,Rolls-Royce and Babcock sell shares in AirTanker to boost balance sheets,Private equity group Equitix to pay £315m for stake in RAF’s fleet of refuelling planes,Neutral,0.5987948179244995,Neutral,0.9999892711639404
2021-09-13T11:37:34.278Z,The UK’s top 100 entrepreneurs,From James Dyson to Denise Coates. Who is building big businesses in Britain?,Neutral,0.9928005933761596,Neutral,0.9999719858169556
2021-09-13T10:13:55.335Z,BrewDog names Allan Leighton as chair,Appointment comes after former staff claimed craft brewer operated ‘culture of fear’,Neutral,0.9999792575836182,Neutral,0.9999209642410278
2021-09-13T09:14:44.121Z,Sorrell’s S4 Capital raises revenue forecasts for third time this year,Company likens growth to that of Google and Facebook even as profit outlook disappoints  ,Neutral,0.9987189769744872,Negative,0.7281676530838013
2021-09-13T07:16:40.651Z,Primark-owner AB Foods raises profit target Premium content,"Plus, António Horta-Osório’s Credit Suisse power grab and Mohamed El-Erian",Neutral,0.746796727180481,Neutral,0.9998328685760498
2021-09-13T07:13:33.838Z,Primark sales recover despite Delta variant and ‘pingdemic’ hit,Fashion-chain owner Associated British Foods says profits to beat expectations as lower costs offset earlier sales decline,Positive,0.9881286025047302,Positive,0.9999997615814208
2021-09-13T04:00:30.444Z,Oxford Nanopore/IPO: sequencing a would-be British success story Premium content,Genomics company’s float should have no problems getting off the ground,Positive,0.9999998807907104,Neutral,0.8805395364761353
2021-09-13T03:00:30.062Z,Abu Dhabi plans Mid East expansion for UK special schools provider,Mubadala Capital intends to bring Witherslack expertise to region after acquiring majority stake,Neutral,0.9996901750564576,Neutral,0.9999908208847046
2021-09-13T03:00:30.057Z,Shoeshiners and chauffeurs hit by corporate travel uncertainty,Small businesses stand to suffer if predictions of longer-term drop in company trips are correct ,Neutral,0.9128580689430236,Negative,0.999998927116394
2021-09-12T22:08:16.478Z,"Coronavirus: US Covid hospitalisations stay under 100,000 for third day - as it happened",none,Neutral,0.9999117851257324,0,0.0
none,none,none,0,0.0,0,0.0
2021-09-11T04:00:55.333Z,Butlin’s owner Bourne Leisure slumps to loss as pandemic takes toll,Private equity-owned group says it expects to return to profitability this year ,Negative,0.9999945163726808,Positive,0.9493728280067444
2021-09-10T19:14:58.144Z,Rishi Sunak looks to insurers to help with social care costs,UK chancellor wants sector to devise products to cover expenses before state steps in,Neutral,0.9995371103286744,Neutral,0.999975085258484
2021-09-10T16:38:28.278Z,"Investors’ Chronicle: Frontier Developments, STV, Michelmersh Brick",Companies analysis from our sister publication,Neutral,0.9998612403869628,Neutral,0.9999983310699464
2021-09-10T16:17:01.984Z,‘Why have we not grown any giant companies?’ The UK’s attempt to take on Silicon Valley,Optimism among founders in Britain is higher than ever but doubts over culture and capital markets persist,Neutral,0.9973523616790771,Negative,0.9972729086875916
none,none,none,0,0.0,0,0.0
2021-09-10T11:56:17.772Z,Recovery accelerates at Franco Manca owner Fulham Shore ,UK restaurant group says sales rose 27% in three weeks to September 5,Neutral,0.8350691795349121,Positive,0.9993211030960084
2021-09-10T07:35:02.683Z,UK growth slows sharply Premium content,Cineworld pays rival $170m and Merryn Somerset Webb says things have all gone a bit 1970s ,Negative,0.9958125948905944,Neutral,0.9999483823776244
none,none,none,0,0.0,0,0.0
2021-09-10T04:00:09.128Z,"High tax, high spending — isn’t it all a bit 1970s? ",Even the Bank of England seems less solid than before,Neutral,0.9174313545227052,Negative,0.9798039197921752
2021-09-10T03:00:08.518Z,Moulding’s property play raises uncomfortable questions for THG,Offshore interests of an ecommerce billionaire; former Asos director sets up shop; VSA Capital makes waves,Negative,0.9784308075904846,Neutral,0.9999804496765136
2021-09-10T03:00:08.496Z,Channel 4 privatisation puts suppliers’ jobs outside London at risk,"Broadcaster warns move could put 1,250 positions at production companies in jeopardy ",Negative,0.9995579123497008,Neutral,0.5210157632827759
2021-09-09T16:31:04.982Z,Oxford Nanopore to launch IPO in London after Covid-19 success ,Genomics company gained global prominence with role in helping track coronavirus,Positive,0.8994339108467102,Positive,0.9997747540473938
2021-09-09T11:30:17.455Z,Online gambling group 888 to buy William Hill’s international business,Deal comes after group confirmed talks to purchase betting shops and European business from Caesars,Neutral,0.9995593428611756,Neutral,0.999992847442627
none,none,none,0,0.0,0,0.0
2021-09-09T11:00:14.521Z,There’s not enough natural gas Premium content,"Plus, the oil and gas industry braces for a methane fee and what we learned from the US Hydrogen Shot Summit ",Neutral,0.8683072924613953,Neutral,0.9394931197166444
2021-09-09T09:38:47.390Z,Private hospital group Spire in high demand as UK patients avoid NHS waiting lists,Group swings back to profit as more people opt to pay for medical treatment during pandemic,Negative,0.5415860414505005,Negative,0.9906219244003296
2021-09-09T08:58:43.052Z,EasyJet rejects takeover approach from rival Wizz Air,"Low-cost UK carrier refuses to rule out future M&A, indicating it might become a target or an acquirer",Negative,0.7814165353775024,Neutral,0.9641293287277222
2021-09-09T07:36:28.128Z,Samir Desai to step down as Funding Circle chief,Co-founder to be replaced by longstanding executive Lisa Jacobs ,Neutral,0.9778571128845216,Neutral,0.9984240531921388
2021-09-09T07:33:45.381Z,EasyJet launches £1.2bn cash call after rejecting approach Premium content,"Plus, EY’s $2bn plan to improve audit quality and how hedge funds are muscling their way into Silicon Valley",Neutral,0.978596329689026,Positive,0.9999966621398926
2021-09-09T07:25:03.159Z,Morrisons seeks to blunt impact of food price rises,Supermarket chain says food-making operations would help mitigate commodity price increases and driver shortage,Neutral,0.808027446269989,Positive,0.999941110610962
2021-09-09T06:02:14.303Z,Lloyd’s of London swings back to £1.4bn profit in first half,"‘They shouldn’t be here,’ chief says of insurers that cannot improve performance in strong conditions",Negative,0.9502171277999878,Negative,0.9996901750564576
2021-09-08T23:02:54.897Z,EY to spend $2bn on improving audit quality after scandals,Funding part of $10bn plan including training and fraud detection initiatives,Positive,0.9982536435127258,Neutral,0.9997536540031432
2021-09-08T19:07:08.431Z,"Social care plan threatens thousands of UK jobs, trade body warns",Federation of Small Businesses says Boris Johnson’s health policy will also stop new roles from being created,Negative,0.9996015429496764,Neutral,0.7720910310745239
2021-09-08T13:51:03.798Z,"UK estate agents: kings of their castles, but not forever  Premium content",Much of the boom stems from government largesse and its removal has dented homebuyer enthusiasm ,Neutral,0.9999980926513672,Negative,0.9998773336410522
