Date,"Advanced Micro Devices, Inc. _FT_Title","Advanced Micro Devices, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel
2022-07-22T16:52:38+0000,Volkswagen ousts chief executive Herbert Diess,"...Diess had made it his mission to catch Tesla, and become the world’s largest electric car producer by the middle of the decade....",Neutral,0.9990236759185791,0.9829294681549072,Positive
2022-07-14T22:48:00+0000,US jobless claims rise to highest level since November,"...Job cuts have been announced at tech companies over the past few weeks including electric carmaker Tesla, social media company Twitter and streaming platform Netflix....",Positive,0.9999991655349731,0.9994057416915894,Neutral
2022-12-23T05:01:30+0000,Michael Rubin & SBF’s Bahamas bromance Premium content,"...Tesla has sent its China boss Tom Zhu to the US to help address production engineering challenges in the region, fuelling speculation that he’s being primed for a bigger role as the electric carmaker’s CEO...",Neutral,0.9999912977218628,0.9927346706390381,Neutral
2022-08-03T22:50:51+0000,"Lucid Motors halves 2022 production target, blames supply chain issues","...Tesla rival Lucid Motors halved its 2022 production target on Wednesday, citing “extraordinary supply chain” challenges as it tries to ramp up production and meet “strong demand”....",Negative,0.9999880790710449,0.9999957084655762,Negative
2021-10-25T13:12:07+0000,Tesla/Hertz: supercharged,...While in 2019 a Swedish car rental company went bust citing “recurring technical problems” with its Teslas....,Neutral,0.9999887943267822,0.9999674558639526,Negative
2022-04-14T17:30:18+0000,Elon Musk bids for Twitter: what happens next? Premium content,"...In 2018, he used Twitter to announce his intentions to take Tesla private. The proposal was abandoned several weeks later after discussions with shareholders....",Neutral,0.9990419745445251,0.9999258518218994,Neutral
2022-07-21T06:08:07+0000,Hyundai profits jump on strong EV demand and weaker won,"...Hyundai’s strong EV sales in the US has impressed Elon Musk, chief executive of rival manufacturer Tesla....",Positive,1.0,1.0,Positive
2022-02-04T10:00:39+0000,US states lavish subsidies on carmakers for edge in EV race,"...Tesla’s presence has attracted other businesses such as data centres owned by Apple and Las Vegas-based Switch, Osborne said....",Neutral,0.9999587535858154,0.9947670698165894,Neutral
2022-07-12T03:50:49+0000,Hyundai to open first dedicated EV factory in South Korea,"...New EV models launched earlier this year by Hyundai and its affiliate Kia — the Ioniq 5 and the EV6, respectively — are selling well in the US, impressing Tesla chief executive Elon Musk, as EV adoption...",Neutral,0.9999407529830933,0.9999967813491821,Positive
2022-07-14T13:36:19+0000,US jobless claims rise to highest level since November,"...Job cuts have been announced at tech companies over the past few weeks including electric carmaker Tesla, social media company Twitter and streaming platform Netflix....",Positive,0.9999991655349731,0.9994057416915894,Neutral
none,none,none,0,0.0,0.0,0
2021-10-20T22:35:24+0000,Tesla overcomes chip shortage to post record profit,...Read more about Tesla’s profits here....,Positive,0.9997578263282776,0.9997041821479797,Neutral
2022-07-23T17:19:10+0000,‘Ruffling feathers’: How VW fell out of love with Herbert Diess,"...Publicly, Diess told anyone who would listen that Tesla was “paving the way” and “good for the industry”....",Neutral,0.9998378753662109,0.9850268959999084,Positive
2022-07-22T12:43:08+0000,"Musk ‘uncertainty’ contributed to second-quarter revenue fall, says Twitter",...The San Francisco-based social media group is seeking to enforce a $44bn sale to Musk in a Delaware court after the Tesla chief executive attempted to pull out of the agreement earlier this month....,Negative,0.9999964237213135,0.9965762495994568,Neutral
2022-06-30T14:00:05+0000,US jobless claims fall despite lay-offs,...This week electronic carmaker Tesla laid off about 200 workers on an autopilot team in California....,Negative,0.9989514350891113,0.999997615814209,Neutral
none,none,none,0,0.0,0.0,0
2021-11-16T18:01:00+0000,JPMorgan/Tesla: maths dispute is rare public kerfuffle between bank and client Premium content,"...By this summer, Tesla shares traded for more than $3,000, on a pre-split basis. JPMorgan contends it hedged the warrants based on the revised strike price while keeping Tesla informed....",Neutral,0.7591066956520081,0.999929666519165,Neutral
2022-07-14T22:48:00+0000,US jobless claims rise to highest level since November,"...Job cuts have been announced at tech companies over the past few weeks including electric carmaker Tesla, social media company Twitter and streaming platform Netflix....",Positive,0.9999991655349731,0.9994057416915894,Neutral
2022-10-12T04:00:50+0000,Twitter reviews policies around permanent user bans,"...reviewing its controversial policies around permanently banning users, potentially bringing its content moderation more in line with Elon Musk’s vision for the social media platform regardless of whether the Tesla...",Neutral,0.9994370341300964,0.9957279562950134,Neutral
2022-09-21T13:28:55+0000,Volvo plans to install laser sensors on all new cars to increase safety,"...Tesla boss Elon Musk has been a longstanding advocate of camera-only technology, pointing out that humans drive using their eyes....",Positive,0.9986490607261658,0.76365065574646,Positive
2021-11-09T00:00:19+0000,Letter: Tesla stock rise may be justified by fundamentals,"...Is Tesla’s stellar stock performance a distorting force in financial markets, as Robin Wigglesworth says (“Tesla’s market heft presents quandary for US growth funds”, Report, November 6)?...",Neutral,0.9917910099029541,0.9992398023605347,Negative
2023-01-19T12:00:54+0000,Norway’s oil fund sends a warning shot to ESG laggards Premium content,"...First, Tesla — which has enjoyed tremendous success as an early entrant in the US and China — has little role to play....",Neutral,0.9998739957809448,0.9741869568824768,Positive
2022-11-17T11:00:28+0000,One-man states and companies are ruining the world,"...But by then Putin, Xi Jinping, Mark Zuckerberg’s Meta, Musk’s Tesla and Jeff Bezos’s Amazon were already ascending....",Neutral,0.9998542070388794,0.9999986886978149,Neutral
2023-01-18T11:24:20+0000,FirstFT: Wall Street rivals diverge,...Musk trial to begin A group of nine jurors will hear opening arguments in a trial over Elon Musk’s tweets claiming he had “funding secured” to take Tesla private in 2018....,Neutral,0.9822783470153809,0.9999842643737793,Neutral
2022-04-26T23:09:27+0000,Elon Musk could pay $1bn if Twitter deal falls through,"...Tesla shares on Tuesday slid more than 12 per cent, wiping more than $125bn off the electric car maker’s valuation and more than $10bn from Musk’s net worth....",Neutral,0.9999462366104126,0.9978203773498535,Neutral
none,none,none,0,0.0,0.0,0
2021-11-11T16:09:12+0000,Tesla/Musk: 280-character chronicle of a share sale foretold Premium content,...Elon Musk did not need the Twitterati’s advice to sell Tesla shares. He had a tax bill to pay and a sale was already in motion....,Neutral,0.9950128197669983,0.9998773336410522,Neutral
2022-05-14T01:50:22+0000,Why is Elon Musk really putting his Twitter deal ‘on hold’? ,"...Since the Tesla chief executive made an offer to buy Twitter on April 14, the Nasdaq has dropped nearly 18 per cent....",Neutral,0.998867392539978,0.9914990067481995,Negative
2023-03-10T11:00:14+0000,What would you pay for a sustainable home?,"...For the super-rich, such features can come with a touch of bling, such as the Tesla Powerwall, a rechargeable battery that developer Octagon Bespoke has installed in a new £8mn house in north London....",Neutral,0.9995493292808533,0.9999009370803833,Neutral
2022-09-20T16:25:16+0000,Nasdaq considers crypto trading as it pushes into digital assets,"...The New York company, which handles billions of dollars of share deals every day in stocks such as Apple and Tesla, also said it was considering rolling out trading of digital assets....",Neutral,0.9999905824661255,0.9999990463256836,Neutral
2021-11-07T22:41:51+0000,Musk urged to sell 10% of Tesla stake after holding Twitter poll,...Elon Musk at the weekend asked Twitter users to decide whether he should sell more than $20bn worth of his Tesla shares and pay tax — and the online crowd responded with a resounding “yes”....,Neutral,0.9996163845062256,0.9998549222946167,Neutral
2022-04-21T13:59:14+0000,Elon Musk unveils $46bn financing package to fund Twitter bid,"...Musk has lined up $25.5bn in debt — including a margin loan of $12.5bn against his Tesla shares — from a group of banks led by Morgan Stanley, his financial adviser....",Neutral,0.9999290704727173,0.9999899864196777,Neutral
2022-11-14T04:00:22+0000,You really don’t want to get in a Twitter fight with Elon Musk,"...James Murdoch’s on the Tesla board. We did a lot of good work with him, do you think he’d help with an intro?

WhatsApp to Jules: No, I’ve not been hacked. I just thought the Mars picture was cool....",Neutral,0.9979494214057922,0.9298912882804871,Neutral
2022-05-10T17:09:47+0000,FT’s Future of the Car summit: Conversation between Musk and Straubel,...We have kicked off the latest session of the FT’s Future of the Car summit with a keynote conversation between Tesla’s Elon Musk and JB Straubel of Redwood Materials....,Neutral,0.9999730587005615,0.9999693632125854,Neutral
2022-07-21T17:44:47+0000,Big tech hits the pause button on hiring,...Tesla is among the companies to have been through a hiring boom....,Negative,0.9834898710250854,0.9897390007972717,Neutral
2022-05-06T04:01:40+0000,Musk taps his billionaire social network Premium content,"...He raised $8.5bn from selling Tesla shares last month, which may factor into the financing package....",Neutral,0.9999967813491821,0.9938653111457825,Neutral
2021-11-05T05:00:56+0000,Tesla’s benchmark heft hurts growth-focused managers as shares soar,...Harvey at Wells Fargo estimates that Tesla’s rally alone damped performance for US mutual fund managers by about 0.46 percentage point....,Negative,0.9999997615814209,0.9999841451644897,Negative
2021-11-08T18:34:31+0000,Tesla/Elon Musk: option exercise would be a rare moment of tax accountability Premium content,...Tesla shares have soared nearly 70 per cent this year....,Neutral,0.997736930847168,0.9999152421951294,Positive
none,none,none,0,0.0,0.0,0
2023-03-07T12:00:10+0000,The new energy world order Premium content,"...Beijing ended its EV subsidies, which have been around since 2009, at the end of last year, prompting carmakers like Tesla to enforce price cuts....",Positive,0.9998111128807068,0.5810765624046326,Positive
2022-06-08T04:00:17+0000,The holes in holistic ESG indices,"...Tesla was bounced partly because of claims of racial discrimination and poor working conditions, as well as its response to autopilot-linked fatalities....",Negative,0.9739515781402588,0.9997411370277405,Negative
2021-10-27T23:00:39+0000,Letter: Crazy times as Tesla boss passes valuation milestone,"...Elon Musk could just buy Hertz and make the full fleet Tesla. The hike in the share price will probably be more than $12bn . . . crazy times.

Throw in Avis too for another $12bn....",Neutral,0.9910786747932434,0.9849061369895935,Neutral
2021-10-25T12:40:02+0000,"Hertz orders 100,000 Teslas by end of 2022",...Tesla shares rose 4 per cent in pre-market trade. Hertz trades over-the-counter as it awaits relisting....,Neutral,0.999934196472168,0.9960207343101501,Neutral
none,none,none,0,0.0,0.0,0
2021-11-02T13:56:32+0000,Tesla shares slide after Musk says Hertz deal not ‘signed yet’,"...However, Musk told a Tesla fan account on Monday evening that “I’d like to emphasise that no contract has been signed yet”....",Neutral,0.9999788999557495,0.9999648332595825,Neutral
2022-09-09T01:29:17+0000,Chinese park pleads for live chickens to stop tigers starving in lockdown,...Consumers and investors have been worried that China’s return to sweeping Covid-19 lockdowns could hit the production of Apple’s iPhones and Elon Musk’s Teslas....,Neutral,0.9993700385093689,0.9999932050704956,Negative
2022-07-08T22:00:25+0000,The ‘nutty’ professor behind rise of China’s electric vehicle giant,...Half-year sales figures showed that BYD — short for “build your dreams” — sold more vehicles than Tesla....,Neutral,0.9999645948410034,0.9997225403785706,Neutral
2022-06-23T21:00:14+0000,Stellantis invests €50mn in lithium start-up to secure car battery metals,...Tesla boss Elon Musk in May told a Financial Times conference that it was “not out of the question” for his company to buy a mining group....,Neutral,0.9798573851585388,0.9998338222503662,Neutral
2022-10-28T18:00:03+0000,Great escapes for the autumn season,"...The complimentary amenities – from locally roasted Spearhead Coffee to the Linus bikes, fire pits and (of course) Tesla chargers – are pure Golden State. thepacificmotel.com, from $299

In Paris, a tale...",Neutral,0.9577219486236572,0.9996848106384277,Neutral
2022-05-02T09:00:37+0000,Musk’s Twitter deal rewards risk-taking at Morgan Stanley,"...When Musk in 2018 was looking to take Tesla private at $420 per share, he first tapped Goldman to help guide his bid....",Positive,0.9991576671600342,0.9999984502792358,Neutral
2021-11-11T06:26:40+0000,Elon Musk offloads nearly $5bn in Tesla shares,...The Tesla chief executive was silent on Saturday about the need to pay taxes on his expected options profits....,Neutral,0.9916642904281616,0.6734777688980103,Negative
2023-03-31T18:31:51+0000,China truce with business — for now,"...Xi’s number two, Li Qiang, who used to hobnob with the likes of Ma and Tesla’s Elon Musk in his old job as Shanghai party boss, sounded a pro-business clarion call at the annual meeting of parliament in...",Neutral,0.999752938747406,0.9999978542327881,Neutral
2022-05-11T05:00:07+0000,Further reading,"...Nonetheless, Tesla shares ended the session slightly higher. Why?

Ceteris paribus, maybe investors believe Musk. Or maybe they don’t....",Neutral,0.9977518916130066,0.9883483052253723,Neutral
none,none,none,0,0.0,0.0,0
2021-10-28T12:26:39+0000,Trillion-dollar Tesla has redefined what carmaking means,"...But Tesla does not just bash metal, however elegantly....",Neutral,0.9978383183479309,0.9999921321868896,Neutral
2021-12-26T19:00:44+0000,Vale aims to transform misfiring metals division to win business of Tesla,"...To supply Tesla, Ford, General Motors and others with the necessary copper, nickel and cobalt to scale up production of electric vehicles, Bartolomeo will have to transform the performance of the misfiring...",Positive,0.9565470814704895,0.9474488496780396,Negative
2021-11-09T19:30:41+0000,VW plans new plant to rival Tesla’s German gigafactory,"...Musk expects Tesla’s German factory to produce 500,000 vehicles a year, once it is running at full capacity....",Neutral,0.9999308586120605,0.9999974966049194,Neutral
2022-08-22T20:58:52+0000,Musk subpoenas Twitter co-founder Jack Dorsey in takeover fight,"...The filing on Monday comes as part of Musk’s legal fight to back out of his $44bn deal to buy the company, primarily over what the Tesla chief executive contends was a misrepresentation of the number of...",Neutral,0.9998334646224976,0.5973818302154541,Negative
2021-11-19T23:22:04+0000,Big carmakers struggle to touch Tesla production forecasts,...Irle also credits Tesla for its simple production line-up....,Negative,0.999998927116394,0.9999836683273315,Neutral
2022-05-13T17:23:22+0000,Twitter/Musk: shares take a tumble after comic intervention Premium content,...Tesla shares — which Musk planned to use as collateral to fund his Twitter bid — have shed a quarter of their value....,Negative,0.9682761430740356,0.9999960660934448,Neutral
2022-04-26T20:10:26+0000,Nasdaq closes at worst level in over a year on tech earning fears,...The possibility that Musk may need to sell Tesla shares to help finance part of the takeover has heaped pressure on the stock....,Negative,0.9999972581863403,0.9999793767929077,Negative
2022-05-13T23:39:55+0000,Elon Musk puts $44bn Twitter deal ‘on hold’,...The Tesla chief agreed to pay a $1bn break fee if he abandoned the agreement....,Neutral,0.9941114783287048,0.9999516010284424,Neutral
2021-10-25T17:45:42+0000,"S&P 500 hits record high on Tesla, energy stock boost","...At a record intraday high of $998.74, Tesla’s market capitalisation topped $1tn for the first time....",Positive,0.9999995231628418,0.9982604384422302,Positive
2022-07-20T07:20:12+0000,Further reading,"...Companies with investments in cryptocurrency such as software company MicroStrategy Incorporated (B3 stable) and automaker Tesla, Inc....",Neutral,0.9977518916130066,0.99998939037323,Neutral
2022-09-19T03:00:25+0000,Autonomy Capital offers investors chance to exit fund at May value,"...Autonomy held positions in US biotechs Ginkgo Bioworks and Moderna and clean energy company NextEra Energy, as well as a small position in electric vehicle firm Tesla, at the end of June, according to its...",Positive,0.9998223185539246,0.9999988079071045,Neutral
2022-10-27T15:29:50+0000,Forget the humanoids — it’s industrial robots that will transform the world,"...Earlier this month, amid his customary hype, Elon Musk unveiled Tesla’s first humanoid robot, called Optimus....",Neutral,0.9921031594276428,0.9996079802513123,Neutral
none,none,none,0,0.0,0.0,0
2023-01-09T18:15:53+0000,World awaits return of Chinese tourists,"...Meanwhile in China, the world’s biggest electric vehicle market, Tesla owners protested against the company’s price cuts, upset that their cars have lost a significant amount of their value....",Negative,0.9899466633796692,0.9999926090240479,Negative
2021-11-23T05:00:46+0000,The ‘Tesla-financial complex’: how carmaker gained influence over the markets,"...“Tesla is its own animal,” he said. “It changes how markets price risk.”Who will bet against Tesla?...",Neutral,0.9976766705513,0.9989256262779236,Neutral
2023-02-10T05:01:42+0000,Michael Klein: master of the Uli-verse Premium content,"...(Alphaville)

Tesla: resilient carmaker gives shorts $7bn headache (FT)...",Neutral,0.9999539852142334,0.9972819089889526,Neutral
2022-10-11T04:00:54+0000,Lyft wants a free ride from California’s richest,"...The founders and leaders of companies such as PayPal, Airbnb, Slack, Snowflake, Block, Sun, SpaceX, Tesla and many others have already departed....",Neutral,0.9998005032539368,0.9751304984092712,Neutral
none,none,none,0,0.0,0.0,0
2022-11-18T19:43:06+0000,More Twitter employees exit after Elon Musk’s ‘hardcore’ deadline,"...The ultimatum is part of Musk’s efforts to overhaul Twitter’s historically relaxed culture, using as a blueprint the tough culture of long hours at Tesla and SpaceX, the other companies he runs....",Neutral,0.9631314277648926,0.9933916330337524,Neutral
2022-04-28T04:00:12+0000,Twitter seeks to reassure advertisers over Musk’s free speech plans,"...rushing to reassure advertisers that it will remain a safe place for brands after Elon Musk takes over the company, as the campaign groups that organised a Facebook advertising boycott in 2020 warn that the Tesla...",Neutral,0.9953359961509705,0.6134206652641296,Negative
2022-08-04T09:33:50+0000,Porsche: demerger would still leave sports car maker chained to VW Premium content,"...Rival Tesla has lost a third of its value in 2022. Even so, Porsche would be a very big IPO if it went ahead....",Neutral,0.9996256828308105,0.6385122537612915,Neutral
2022-04-29T10:42:38+0000,Further reading (Jamie Powell edition),"...From writing in 2018 about how Tesla was overvalued at $340 to writing in 2022 about how Tesla was overvalued at $920 post a five-for-one stock split, Jamie has been a constant source of insight and/or entertainment...",Neutral,0.9998961687088013,0.9999121427536011,Neutral
2022-06-24T13:00:29+0000,Why Japanese corporates are less reliant on dollar-yen rate for profits,"...US-based Tesla fans are never short of excuses for smugness, but they were handed a peach this week with the latest edition of the Cars.com American-Made index....",Neutral,0.9998939037322998,0.9998968839645386,Neutral
2021-11-29T06:00:38+0000,The bleak performance of IPOs this year Premium content,"...Meanwhile, don’t miss Robin’s riveting deep dive into what he dubs the “Tesla-financial complex”....",Negative,0.9987307190895081,0.999992847442627,Neutral
2022-11-16T00:06:52+0000,UK regulator may force social media sites to reveal algorithms,"...Dawes planned to meet the social media group’s executive team on a forthcoming trip to the US, but nothing has been rescheduled since the Tesla billionaire took control and cleared out its top ranks....",Neutral,0.9994447827339172,0.9999722242355347,Neutral
2022-09-27T11:29:11+0000,Chinese carmaker Nio warns energy crisis slowing European expansion,"...Nio, regarded as one of China’s leading challengers to Tesla, is betting its domestic success will prove a springboard to crack Europe and the US....",Negative,0.9999749660491943,0.9918972253799438,Positive
2022-06-01T14:04:51+0000,Electric vehicles accelerate China’s looming dominance as a car exporter ,"...About half of them are Teslas from Shanghai; other marques include Dacia, Polestar and BMW....",Positive,0.9999998807907104,0.9999997615814209,Neutral
none,none,none,0,0.0,0.0,0
2023-05-18T04:00:56+0000,‘You can’t unsee it’: the content moderators taking on Facebook,"...In 2019, Meta requested that Sama — which had been working in Nairobi for several years on labelling data to train artificial intelligence software for clients including Meta and Tesla — take on the work...",Neutral,0.9999926090240479,0.9999518394470215,Neutral
2021-11-02T14:53:56+0000,Tesla’s rally stalls as Elon Musk questions Hertz deal,...a buyout of Tesla in 2018....,Negative,0.7802607417106628,0.9999943971633911,Neutral
2022-11-25T11:32:26+0000,Exploring Elon Musk’s Semaformantics,"...Tesla’s Elon Musk and Semafor’s Ben Smith have been having a fight on Twitter, a website the former owns. (Alphaville sighs, looks out of window, considers life choices, begins typing.)...",Neutral,0.9998064637184143,0.999972939491272,Neutral
2022-05-25T17:31:04+0000,‘Bribery built into the corporate culture’: can Glencore rescue its reputation?,"...three years — will make it harder for executives to position Glencore as an ESG-compliant investment, despite talking up the company’s role in sourcing battery materials for electric cars to the likes of Tesla...",Negative,0.9605734348297119,0.9666736125946045,Negative
2022-05-10T18:16:48+0000,Musk sees little merit in combining his companies,"...Musk explained, though, that “at times” very talented people joined companies such as Tesla or SpaceX and were keen and willing to work on projects at both of those companies....",Neutral,0.9766625165939331,0.7868679761886597,Positive
2022-04-26T04:13:10+0000,Twitter accepts Elon Musk’s $44bn takeover offer,"...Musk has raised $25.5bn in debt — including a margin loan of $12.5bn against his shares in Tesla — from a group of banks led by Morgan Stanley, his financial adviser....",Neutral,0.9947324991226196,0.9997298121452332,Neutral
2021-11-07T20:31:53+0000,Musk urged to sell 10% of Tesla stake after holding Twitter poll,"...“Much is made lately of unrealised gains being a means of tax avoidance, so I propose selling 10% of my Tesla stock,” the Tesla chief executive tweeted on Saturday....",Neutral,0.9996163845062256,0.9996883869171143,Neutral
2022-04-22T01:13:12+0000,Musk unveils $46.5bn financing package to fund Twitter bid,"...Musk has lined up a dozen lenders — including Bank of America, Barclays, MUFG and Credit Suisse — to provide debt and the margin loan secured against $62.5bn worth of his Tesla shares....",Neutral,0.9999679327011108,0.9999974966049194,Neutral
2022-02-01T19:50:01+0000,Bungie is today’s six-letter word,"...The fix, which the company will carry out by a remote software update, was agreed by Tesla after meetings with the National Highway Traffic Safety Administration.

5....",Neutral,0.9999390840530396,0.9999959468841553,Neutral
2021-12-15T05:00:47+0000,Letter from the editor on the FT’s Person of the Year,"...But most of all, they have been trying to catch up with Tesla....",Neutral,0.9999316930770874,0.9997627139091492,Neutral
2022-06-01T14:04:51+0000,Electric vehicles accelerate China’s looming dominance as a car exporter ,"...About half of them are Teslas from Shanghai; other marques include Dacia, Polestar and BMW....",Positive,0.9999998807907104,0.9999997615814209,Neutral
2022-02-01T19:50:01+0000,Bungie is today’s six-letter word,"...The fix, which the company will carry out by a remote software update, was agreed by Tesla after meetings with the National Highway Traffic Safety Administration.

5....",Neutral,0.9999390840530396,0.9999959468841553,Neutral
none,none,none,0,0.0,0.0,0
2022-05-03T04:00:34+0000,Buffett casts a long shadow over Berkshire Premium content,"...There can only be one Oracle of Omaha, after all.Morgan Stanley puts it all on Musk

When Elon Musk tweeted out his grand plans to take Tesla private in 2018, Morgan Stanley was eager to get in on the action...",Neutral,0.999910831451416,0.9999428987503052,Neutral
2023-04-08T07:00:56+0000,"Into the wild: building an off-grid, on-trend home","...Pairing these with rechargeable lithium-ion batteries such as the Tesla Powerwall means that homes can store this electricity for later use, making it available on demand rather than just when the sun is...",Neutral,0.9865909814834595,0.9886865615844727,Neutral
2023-04-21T04:00:49+0000,The struggle to make England’s older homes energy efficient,"...Large Tesla batteries store electricity generated by the 32 solar panels on the roof, to use at peak times, when electricity from the grid is most expensive, rather than feeding it back into the grid where...",Negative,0.9999978542327881,0.999992847442627,Neutral
2022-09-07T15:18:08+0000,Judge allows Musk to include whistleblower claims in Twitter battle,"...Following a three-hour hearing on Tuesday, Chancellor Kathaleen McCormick of the Delaware Court of Chancery agreed to allow the billionaire Tesla chief to amend his complaint to include claims brought by...",Neutral,0.9998542070388794,0.9986743927001953,Neutral
none,none,none,0,0.0,0.0,0
2022-05-13T17:03:09+0000,Musk’s wild Twitter ride shows the power of private capital,...He was able to halve the planned margin loan secured against his Tesla stake to $6.25bn — easing pressure on the car maker’s shares....,Neutral,0.7751039266586304,0.9983023405075073,Positive
2022-08-09T07:14:42+0000,Further reading,"...Tesla is Norm MacDonald: not really in the same category, but appealing to a similar audience and benefitting from many of the same tropes....",Neutral,0.9977518916130066,0.9999682903289795,Positive
2022-06-10T11:30:23+0000,The Lex Newsletter: chaotic drift at Credit Suisse — and in world affairs Premium content,"...Adjust for name changes, remove Netflix, add Tesla and we get to Amata (Apple, Meta, Alphabet, Tesla, Amazon)....",Neutral,0.9999940395355225,0.9999914169311523,Neutral
2021-11-16T17:01:38+0000,JPMorgan sues Tesla for $162m over Musk’s ‘funding secured’ tweet,...Tesla did not immediately respond to a request for comment....,Neutral,0.9921085238456726,0.9999823570251465,Neutral
2021-12-07T05:00:22+0000,Further reading,"....

-- Inside Tesla’s self-driving mission

-- Paying $650,000 for a yacht, that doesn’t exist

-- Shadow foster care

-- State of the person & state of the nation

-- Kendall Roy speaks

-- Lottery stocks...",Neutral,0.9977518916130066,0.9999973773956299,Neutral
2022-04-25T17:14:57+0000,Twitter edges closer to accepting Elon Musk’s $43bn bid,...The debt component includes a margin loan of $12.5bn against his Tesla shares....,Neutral,0.9954470992088318,0.9999980926513672,Neutral
2022-04-04T11:34:06+0000,"Polestar to sell 65,000 electric cars to Hertz in $3bn deal","...Last year’s Tesla-Hertz agreement led to a spike in the carmaker’s share price, helping its value top $1tn for the first time, although the stock has since come down....",Neutral,0.999956488609314,0.9999516010284424,Positive
2022-04-14T13:52:03+0000,Twitter/Elon Musk: is funding secured this time?,"...Musk, according to Tesla’s own disclosures, has already borrowed heavily against his Tesla shares.

Wall Street analysts forecast that Twitter will have about $1.5bn of ebitda in 2022....",Neutral,0.9998526573181152,0.9999897480010986,Neutral
2021-10-26T15:00:18+0000,Jaguar Land Rover teams up with Tesla to help meet EU emission rules,"...Until earlier this year, Tesla relied on payments from other manufacturers for its profits....",Neutral,0.9971622824668884,0.9999122619628906,Neutral
none,none,none,0,0.0,0.0,0
2023-01-04T18:15:33+0000,Europe provides glimmer of optimism amid global gloom,"...Need to know: business

US tech stocks had a bumpy start to the year, led by big falls for electric-car company Tesla and Apple, which was hit by concerns over waning demand....",Positive,0.999954104423523,0.9931942224502563,Negative
2022-10-15T23:01:11+0000,Renault and Nissan alliance comes unstuck without Ghosn’s glue,"...Despite this, the alliance has set itself up for a monumental series of stress tests as it attempts to reimagine the whole marriage as a challenger to Tesla....",Neutral,0.9989732503890991,0.6004869937896729,Neutral
2022-08-12T11:45:43+0000,China’s CATL cements car battery dominance with €7bn Hungary plant,"...CATL, which supplies batteries to Tesla and Volkswagen among others, did not specify when that target would be reached, but a company filing posted on the Shenzhen Stock Exchange showed that it expected...",Neutral,0.9988646507263184,0.9997121691703796,Neutral
2022-04-29T12:04:31+0000,Elon Musk’s public spat with Twitter bosses exposes unease over future,...Elon Musk’s public attacks on Twitter’s top executives have led to fears among its staff of a wide-ranging clear-out at the social media company once the Tesla chief’s $44bn takeover is completed....,Negative,0.9960773587226868,0.9999943971633911,Negative
2022-04-26T23:21:30+0000,Tech sell-off drags Nasdaq to lowest close in more than a year,...The possibility that Musk may need to sell Tesla shares to help finance part of the takeover has heaped pressure on the stock....,Negative,0.9999834299087524,0.9999793767929077,Negative
2022-11-14T05:00:23+0000,Investors pump record sums into leveraged ETFs,"...“These products are new and are [based] on securities that many people will know,” such as Apple and Tesla, Fuhr said. “Many people tend to have some money that they will try out on new things.”...",Neutral,0.9995566010475159,0.9999556541442871,Neutral
2022-06-07T00:00:02+0000,BYD pollution probe heaps pressure on China’s stuttering electric vehicle sector,...Tesla did not respond to requests for comment....,Negative,0.9988817572593689,0.9999877214431763,Neutral
2022-04-06T04:00:32+0000,Elon Musk: a new kind of media baron charges into Twitter,...The Tesla and SpaceX chief has a long list of Twitter-centred controversies to his name....,Neutral,0.9999690055847168,0.9993313550949097,Neutral
2022-04-04T10:42:56+0000,Elon Musk takes 9.2% stake in Twitter,"...The entrepreneur’s use of Twitter has often proved contentious in the past, when he has used it to make statements about Tesla’s financial health....",Neutral,0.9998754262924194,0.9850562214851379,Neutral
2022-05-05T13:06:37+0000,"Larry Ellison, Binance and Sequoia back Musk’s $44bn Twitter bid","...The biggest new backing for his purchase came from Ellison, who also sits on the board of Tesla, and is contributing $1bn towards the Twitter deal....",Neutral,0.9999911785125732,0.9999971389770508,Neutral
2021-10-11T13:56:39+0000,Tesla: ‘full self-driving’ is self-defeating hype Premium content,...Tesla hopes a small number of Tesla drivers with the highest safety scores will test the new software....,Positive,0.7668425440788269,0.5754967927932739,Positive
2022-10-20T20:52:47+0000,US stocks close lower as traders prepare for more Fed tightening,...Tesla stock fell 6.7 per cent after its revenues fell short of expectations for the most recent quarter....,Negative,0.9717860817909241,0.9999971389770508,Negative
none,none,none,0,0.0,0.0,0
2022-08-18T08:53:00+0000,China boosts coal usage as extreme heat triggers power shortages,"...Tesla and state-owned carmaker SAIC Motor said the power shortages in Sichuan had led to supply chain problems, prompting authorities in Shanghai to ask their counterparts in the southern province for parts...",Positive,1.0,0.9999876022338867,Negative
2022-12-06T05:00:32+0000,Chinese battery makers set to dominate Europe’s car industry ,"...The US is fifth, thanks to Tesla’s plant in Berlin, followed by Germany and Norway. The UK is eighth with just 20GWh....",Neutral,0.9967820644378662,0.9999610185623169,Neutral
2023-03-24T05:00:57+0000,Inside the boardroom bust-up that shook Scottish Mortgage,"...The trust’s tumbling share price has reversed a decade of stellar profits from early bets on the likes of Tesla, Amazon and Alibaba, and the tailwind of loose monetary policy in the wake of the financial...",Neutral,0.9999152421951294,0.9198760390281677,Positive
